date,city,counts
2022-08-18,Amsterdam,1
2022-08-20,Amsterdam,2
2022-08-21,Amsterdam,1
2022-08-22,Amsterdam,1
2022-08-24,Amsterdam,3
2022-08-25,Amsterdam,2
2022-08-26,Amsterdam,4
2022-08-28,Amsterdam,3
2022-08-29,Amsterdam,3
2022-08-30,Amsterdam,3
2022-08-31,Amsterdam,5
2022-09-02,Amsterdam,2
2022-09-03,Amsterdam,2
2022-09-04,Amsterdam,2
2022-09-06,Amsterdam,2
2022-09-07,Amsterdam,3
2022-09-08,Amsterdam,2
2022-09-09,Amsterdam,1
2022-09-10,Amsterdam,1
2022-09-12,Amsterdam,1
2022-09-13,Amsterdam,1
2022-09-14,Amsterdam,1
2022-09-15,Amsterdam,2
2022-09-16,Amsterdam,2
2022-09-17,Amsterdam,1
2022-09-20,Amsterdam,1
2022-09-21,Amsterdam,2
2022-09-22,Amsterdam,3
2022-09-23,Amsterdam,2
2022-09-24,Amsterdam,8
2022-09-25,Amsterdam,1
2022-09-26,Amsterdam,3
2022-09-28,Amsterdam,3
2022-09-29,Amsterdam,1
2022-09-30,Amsterdam,1
2022-10-03,Amsterdam,2
2022-10-04,Amsterdam,3
2022-10-05,Amsterdam,2
2022-10-06,Amsterdam,2
2022-10-07,Amsterdam,2
2022-10-08,Amsterdam,1
2022-10-09,Amsterdam,1
2022-10-10,Amsterdam,1
2022-10-12,Amsterdam,2
2022-10-13,Amsterdam,5
2022-10-14,Amsterdam,1
2022-10-15,Amsterdam,1
2022-10-18,Amsterdam,3
2022-10-19,Amsterdam,2
2022-10-20,Amsterdam,3
2022-10-21,Amsterdam,3
2022-10-22,Amsterdam,1
2022-10-24,Amsterdam,3
2022-10-25,Amsterdam,3
2022-10-26,Amsterdam,4
2022-10-27,Amsterdam,8
2022-10-30,Amsterdam,2
2022-10-31,Amsterdam,6
2022-11-01,Amsterdam,3
2022-11-02,Amsterdam,3
2022-11-04,Amsterdam,1
2022-11-05,Amsterdam,1
2022-11-07,Amsterdam,1
2022-11-08,Amsterdam,3
2022-11-10,Amsterdam,1
2022-11-11,Amsterdam,3
2022-11-12,Amsterdam,1
2022-11-13,Amsterdam,3
2022-11-14,Amsterdam,3
2022-11-15,Amsterdam,4
2022-11-16,Amsterdam,4
2022-11-17,Amsterdam,3
2022-11-18,Amsterdam,4
2022-11-19,Amsterdam,1
2022-11-20,Amsterdam,3
2022-11-21,Amsterdam,2
2022-11-22,Amsterdam,4
2022-11-23,Amsterdam,2
2022-11-24,Amsterdam,1
2022-11-25,Amsterdam,2
2022-11-27,Amsterdam,3
2022-11-28,Amsterdam,2
2022-11-29,Amsterdam,1
2022-11-30,Amsterdam,3
2022-12-01,Amsterdam,4
2022-12-02,Amsterdam,2
2022-12-03,Amsterdam,1
2022-12-05,Amsterdam,1
2022-12-06,Amsterdam,8
2022-12-07,Amsterdam,5
2022-12-08,Amsterdam,2
2022-12-09,Amsterdam,1
2022-12-10,Amsterdam,4
2022-12-11,Amsterdam,2
2022-12-12,Amsterdam,2
2022-12-13,Amsterdam,1
2022-12-14,Amsterdam,5
2022-12-15,Amsterdam,3
2022-12-16,Amsterdam,1
2022-12-17,Amsterdam,4
2022-12-18,Amsterdam,3
2022-12-19,Amsterdam,1
2022-12-20,Amsterdam,1
2022-12-21,Amsterdam,2
2022-12-22,Amsterdam,1
2022-12-23,Amsterdam,2
2022-12-24,Amsterdam,1
2022-12-25,Amsterdam,1
2022-12-26,Amsterdam,1
2022-12-27,Amsterdam,4
2022-12-28,Amsterdam,3
2022-12-31,Amsterdam,2
2023-01-03,Amsterdam,1
2023-01-04,Amsterdam,1
2023-01-05,Amsterdam,2
2023-01-06,Amsterdam,2
2023-01-07,Amsterdam,1
2023-01-09,Amsterdam,3
2023-01-10,Amsterdam,5
2023-01-11,Amsterdam,2
2023-01-12,Amsterdam,1
2023-01-13,Amsterdam,3
2023-01-16,Amsterdam,3
2023-01-17,Amsterdam,7
2023-01-18,Amsterdam,3
2023-01-20,Amsterdam,2
2023-01-21,Amsterdam,2
2023-01-23,Amsterdam,4
2023-01-24,Amsterdam,3
2023-01-25,Amsterdam,2
2023-01-26,Amsterdam,1
2023-01-30,Amsterdam,3
2023-02-01,Amsterdam,3
2023-02-03,Amsterdam,2
2023-02-04,Amsterdam,3
2023-02-06,Amsterdam,4
2023-02-07,Amsterdam,2
2023-02-08,Amsterdam,3
2023-02-09,Amsterdam,3
2023-02-10,Amsterdam,1
2023-02-12,Amsterdam,1
2023-02-13,Amsterdam,1
2023-02-14,Amsterdam,2
2023-02-15,Amsterdam,2
2023-02-17,Amsterdam,2
2023-02-18,Amsterdam,2
2023-02-20,Amsterdam,2
2023-02-22,Amsterdam,3
2023-02-23,Amsterdam,4
2023-02-24,Amsterdam,2
2023-02-26,Amsterdam,3
2023-02-27,Amsterdam,3
2023-02-28,Amsterdam,2
2023-03-02,Amsterdam,4
2023-03-03,Amsterdam,3
2023-03-05,Amsterdam,1
2023-03-06,Amsterdam,2
2023-03-07,Amsterdam,1
2023-03-08,Amsterdam,1
2023-03-09,Amsterdam,11
2023-03-10,Amsterdam,1
2023-03-13,Amsterdam,1
2023-03-14,Amsterdam,2
2023-03-15,Amsterdam,5
2023-03-16,Amsterdam,2
2023-03-17,Amsterdam,4
2023-03-18,Amsterdam,1
2023-03-19,Amsterdam,3
2023-03-20,Amsterdam,2
2023-03-21,Amsterdam,5
2023-03-22,Amsterdam,1
2023-03-23,Amsterdam,1
2023-03-24,Amsterdam,3
2023-03-27,Amsterdam,1
2023-03-28,Amsterdam,3
2023-03-29,Amsterdam,7
2023-03-30,Amsterdam,5
2023-03-31,Amsterdam,1
2023-04-01,Amsterdam,2
2023-04-02,Amsterdam,1
2023-04-03,Amsterdam,1
2023-04-04,Amsterdam,2
2023-04-05,Amsterdam,5
2023-04-06,Amsterdam,2
2023-04-07,Amsterdam,1
2023-04-08,Amsterdam,1
2023-04-09,Amsterdam,1
2023-04-10,Amsterdam,1
2023-04-11,Amsterdam,3
2023-04-12,Amsterdam,1
2023-04-13,Amsterdam,1
2023-04-14,Amsterdam,9
2023-04-17,Amsterdam,1
2023-04-18,Amsterdam,1
2023-04-19,Amsterdam,1
2023-04-20,Amsterdam,2
2023-04-21,Amsterdam,2
2023-04-22,Amsterdam,1
2023-04-24,Amsterdam,2
2023-04-25,Amsterdam,2
2023-04-26,Amsterdam,1
2023-04-27,Amsterdam,4
2023-04-30,Amsterdam,3
2023-05-01,Amsterdam,2
2023-05-02,Amsterdam,2
2023-05-03,Amsterdam,1
2023-05-04,Amsterdam,1
2023-05-06,Amsterdam,9
2023-05-07,Amsterdam,4
2023-05-08,Amsterdam,4
2023-05-09,Amsterdam,8
2023-05-10,Amsterdam,2
2023-05-11,Amsterdam,8
2023-05-12,Amsterdam,3
2023-05-15,Amsterdam,2
2023-05-16,Amsterdam,4
2023-05-17,Amsterdam,2
2023-05-18,Amsterdam,1
2023-05-20,Amsterdam,1
2023-05-21,Amsterdam,1
2023-05-23,Amsterdam,1
2023-05-24,Amsterdam,3
2023-05-25,Amsterdam,4
2023-05-26,Amsterdam,3
2023-05-27,Amsterdam,1
2023-05-28,Amsterdam,3
2023-05-29,Amsterdam,2
2023-05-30,Amsterdam,2
2023-05-31,Amsterdam,2
2023-06-01,Amsterdam,2
2022-07-20,Stockholm,4
2022-07-21,Stockholm,14
2022-07-22,Stockholm,12
2022-07-23,Stockholm,18
2022-07-24,Stockholm,11
2022-07-25,Stockholm,9
2022-07-26,Stockholm,21
2022-07-27,Stockholm,18
2022-07-28,Stockholm,19
2022-07-29,Stockholm,19
2022-07-30,Stockholm,18
2022-07-31,Stockholm,10
2022-08-01,Stockholm,12
2022-08-02,Stockholm,15
2022-08-03,Stockholm,11
2022-08-04,Stockholm,17
2022-08-05,Stockholm,13
2022-08-06,Stockholm,21
2022-08-07,Stockholm,17
2022-08-08,Stockholm,24
2022-08-09,Stockholm,25
2022-08-10,Stockholm,15
2022-08-11,Stockholm,17
2022-08-12,Stockholm,26
2022-08-13,Stockholm,24
2022-08-14,Stockholm,10
2022-08-15,Stockholm,15
2022-08-16,Stockholm,19
2022-08-17,Stockholm,18
2022-08-18,Stockholm,7
2022-08-19,Stockholm,19
2022-08-20,Stockholm,13
2022-08-21,Stockholm,7
2022-08-22,Stockholm,21
2022-08-23,Stockholm,14
2022-08-24,Stockholm,5
2022-08-25,Stockholm,4
2022-08-26,Stockholm,14
2022-08-27,Stockholm,13
2022-08-28,Stockholm,9
2022-08-29,Stockholm,13
2022-08-30,Stockholm,17
2022-08-31,Stockholm,9
2022-09-01,Stockholm,9
2022-09-02,Stockholm,13
2022-09-03,Stockholm,19
2022-09-04,Stockholm,9
2022-09-05,Stockholm,9
2022-09-06,Stockholm,15
2022-09-07,Stockholm,12
2022-09-08,Stockholm,24
2022-09-09,Stockholm,15
2022-09-10,Stockholm,9
2022-09-11,Stockholm,5
2022-09-12,Stockholm,10
2022-09-13,Stockholm,16
2022-09-14,Stockholm,15
2022-09-15,Stockholm,19
2022-09-16,Stockholm,7
2022-09-17,Stockholm,4
2022-09-18,Stockholm,2
2022-09-19,Stockholm,12
2022-09-20,Stockholm,11
2022-09-21,Stockholm,10
2022-09-22,Stockholm,16
2022-09-23,Stockholm,18
2022-09-24,Stockholm,14
2022-09-25,Stockholm,1
2022-09-26,Stockholm,20
2022-09-27,Stockholm,14
2022-09-28,Stockholm,13
2022-09-29,Stockholm,7
2022-09-30,Stockholm,19
2022-10-01,Stockholm,11
2022-10-02,Stockholm,2
2022-10-03,Stockholm,18
2022-10-04,Stockholm,26
2022-10-05,Stockholm,19
2022-10-06,Stockholm,9
2022-10-07,Stockholm,6
2022-10-08,Stockholm,8
2022-10-09,Stockholm,4
2022-10-10,Stockholm,8
2022-10-11,Stockholm,6
2022-10-12,Stockholm,12
2022-10-13,Stockholm,10
2022-10-14,Stockholm,12
2022-10-15,Stockholm,8
2022-10-16,Stockholm,5
2022-10-17,Stockholm,13
2022-10-18,Stockholm,12
2022-10-19,Stockholm,12
2022-10-20,Stockholm,9
2022-10-21,Stockholm,8
2022-10-22,Stockholm,22
2022-10-23,Stockholm,12
2022-10-24,Stockholm,18
2022-10-25,Stockholm,10
2022-10-26,Stockholm,14
2022-10-27,Stockholm,7
2022-10-28,Stockholm,12
2022-10-29,Stockholm,11
2022-10-30,Stockholm,5
2022-10-31,Stockholm,14
2022-11-01,Stockholm,14
2022-11-02,Stockholm,11
2022-11-03,Stockholm,12
2022-11-04,Stockholm,14
2022-11-05,Stockholm,15
2022-11-06,Stockholm,12
2022-11-07,Stockholm,10
2022-11-08,Stockholm,1
2022-11-10,Stockholm,10
2022-11-11,Stockholm,15
2022-11-12,Stockholm,17
2022-11-13,Stockholm,6
2022-11-14,Stockholm,10
2022-11-15,Stockholm,21
2022-11-16,Stockholm,9
2022-11-17,Stockholm,21
2022-11-18,Stockholm,17
2022-11-19,Stockholm,16
2022-11-20,Stockholm,6
2022-11-21,Stockholm,10
2022-11-22,Stockholm,14
2022-11-23,Stockholm,14
2022-11-24,Stockholm,12
2022-11-25,Stockholm,10
2022-11-26,Stockholm,13
2022-11-27,Stockholm,4
2022-11-28,Stockholm,14
2022-11-29,Stockholm,11
2022-11-30,Stockholm,13
2022-12-01,Stockholm,14
2022-12-02,Stockholm,8
2022-12-03,Stockholm,25
2022-12-04,Stockholm,14
2022-12-05,Stockholm,18
2022-12-06,Stockholm,15
2022-12-07,Stockholm,13
2022-12-08,Stockholm,7
2022-12-09,Stockholm,8
2022-12-10,Stockholm,15
2022-12-11,Stockholm,6
2022-12-12,Stockholm,4
2022-12-13,Stockholm,17
2022-12-14,Stockholm,8
2022-12-15,Stockholm,14
2022-12-16,Stockholm,5
2022-12-17,Stockholm,8
2022-12-18,Stockholm,5
2022-12-19,Stockholm,8
2022-12-20,Stockholm,13
2022-12-21,Stockholm,13
2022-12-22,Stockholm,12
2022-12-23,Stockholm,14
2022-12-25,Stockholm,12
2022-12-26,Stockholm,7
2022-12-27,Stockholm,23
2022-12-28,Stockholm,11
2022-12-29,Stockholm,15
2022-12-30,Stockholm,10
2022-12-31,Stockholm,6
2023-01-01,Stockholm,3
2023-01-02,Stockholm,7
2023-01-03,Stockholm,12
2023-01-04,Stockholm,5
2023-01-05,Stockholm,12
2023-01-06,Stockholm,10
2023-01-07,Stockholm,10
2023-01-08,Stockholm,7
2023-01-09,Stockholm,10
2023-01-10,Stockholm,20
2023-01-11,Stockholm,16
2023-01-12,Stockholm,20
2023-01-13,Stockholm,11
2023-01-14,Stockholm,9
2023-01-15,Stockholm,8
2023-01-16,Stockholm,9
2023-01-17,Stockholm,8
2023-01-18,Stockholm,10
2023-01-19,Stockholm,7
2023-01-20,Stockholm,15
2023-01-21,Stockholm,5
2023-01-22,Stockholm,2
2023-01-23,Stockholm,11
2023-01-24,Stockholm,8
2023-01-25,Stockholm,22
2023-01-26,Stockholm,24
2023-01-27,Stockholm,17
2023-01-28,Stockholm,19
2023-01-29,Stockholm,13
2023-01-30,Stockholm,7
2023-01-31,Stockholm,8
2023-02-01,Stockholm,25
2023-02-02,Stockholm,16
2023-02-03,Stockholm,8
2023-02-04,Stockholm,8
2023-02-05,Stockholm,3
2023-02-06,Stockholm,13
2023-02-07,Stockholm,27
2023-02-08,Stockholm,15
2023-02-09,Stockholm,17
2023-02-10,Stockholm,9
2023-02-11,Stockholm,7
2023-02-12,Stockholm,4
2023-02-13,Stockholm,26
2023-02-14,Stockholm,21
2023-02-15,Stockholm,12
2023-02-16,Stockholm,14
2023-02-17,Stockholm,21
2023-02-18,Stockholm,13
2023-02-19,Stockholm,8
2023-02-20,Stockholm,9
2023-02-21,Stockholm,13
2023-02-22,Stockholm,19
2023-02-23,Stockholm,13
2023-02-24,Stockholm,22
2023-02-25,Stockholm,9
2023-02-26,Stockholm,4
2023-02-27,Stockholm,14
2023-02-28,Stockholm,14
2023-03-01,Stockholm,14
2023-03-02,Stockholm,14
2023-03-03,Stockholm,17
2023-03-04,Stockholm,11
2023-03-05,Stockholm,6
2023-03-06,Stockholm,10
2023-03-07,Stockholm,14
2023-03-08,Stockholm,14
2023-03-09,Stockholm,9
2023-03-10,Stockholm,8
2023-03-11,Stockholm,11
2023-03-12,Stockholm,8
2023-03-13,Stockholm,22
2023-03-14,Stockholm,12
2023-03-15,Stockholm,22
2023-03-16,Stockholm,5
2023-03-17,Stockholm,12
2023-03-18,Stockholm,12
2023-03-19,Stockholm,18
2023-03-20,Stockholm,14
2023-03-21,Stockholm,20
2023-03-22,Stockholm,22
2023-03-23,Stockholm,12
2023-03-24,Stockholm,9
2023-03-25,Stockholm,8
2023-03-26,Stockholm,6
2023-03-27,Stockholm,20
2023-03-28,Stockholm,7
2023-03-29,Stockholm,11
2023-03-30,Stockholm,13
2023-03-31,Stockholm,5
2023-04-01,Stockholm,8
2023-04-02,Stockholm,5
2023-04-03,Stockholm,10
2023-04-04,Stockholm,16
2023-04-05,Stockholm,7
2023-04-06,Stockholm,2
2023-04-07,Stockholm,19
2023-04-08,Stockholm,18
2023-04-09,Stockholm,7
2023-04-10,Stockholm,16
2023-04-11,Stockholm,15
2023-04-12,Stockholm,12
2023-04-13,Stockholm,14
2023-04-14,Stockholm,7
2023-04-15,Stockholm,17
2023-04-16,Stockholm,4
2023-04-17,Stockholm,17
2023-04-18,Stockholm,24
2023-04-19,Stockholm,7
2023-04-20,Stockholm,10
2023-04-21,Stockholm,3
2023-04-22,Stockholm,10
2023-04-23,Stockholm,5
2023-04-24,Stockholm,21
2023-04-25,Stockholm,6
2023-04-26,Stockholm,12
2023-04-27,Stockholm,8
2023-04-28,Stockholm,9
2023-04-29,Stockholm,23
2023-04-30,Stockholm,23
2023-05-01,Stockholm,14
2023-05-02,Stockholm,6
2023-05-03,Stockholm,9
2023-05-04,Stockholm,12
2023-05-05,Stockholm,8
2023-05-06,Stockholm,14
2023-05-07,Stockholm,4
2023-05-08,Stockholm,3
2023-05-09,Stockholm,6
2023-05-10,Stockholm,11
2023-05-11,Stockholm,26
2023-05-12,Stockholm,22
2023-05-13,Stockholm,14
2023-05-14,Stockholm,7
2023-05-15,Stockholm,11
2023-05-16,Stockholm,18
2023-05-17,Stockholm,22
2023-05-18,Stockholm,16
2023-05-19,Stockholm,12
2023-05-20,Stockholm,12
2023-05-21,Stockholm,5
2023-05-22,Stockholm,25
2023-05-23,Stockholm,2
2023-05-24,Stockholm,23
2023-05-25,Stockholm,13
2023-05-26,Stockholm,15
2023-05-27,Stockholm,10
2023-05-28,Stockholm,4
2023-05-29,Stockholm,14
2023-05-30,Stockholm,18
2023-05-31,Stockholm,12
2023-06-01,Stockholm,2
2019-11-27,London-1,4
2019-11-28,London-1,3
2019-11-29,London-1,13
2019-11-30,London-1,13
2019-12-01,London-1,2
2019-12-02,London-1,2
2019-12-03,London-1,1
2019-12-04,London-1,7
2019-12-05,London-1,3
2019-12-09,London-1,1
2019-12-10,London-1,3
2019-12-11,London-1,3
2019-12-12,London-1,2
2019-12-13,London-1,11
2019-12-14,London-1,1
2019-12-16,London-1,2
2019-12-17,London-1,3
2019-12-18,London-1,3
2019-12-19,London-1,6
2019-12-20,London-1,5
2019-12-23,London-1,5
2019-12-24,London-1,3
2019-12-25,London-1,1
2019-12-27,London-1,4
2019-12-30,London-1,9
2019-12-31,London-1,8
2020-01-03,London-1,1
2020-01-06,London-1,1
2020-01-07,London-1,1
2020-01-08,London-1,1
2020-01-09,London-1,2
2020-01-10,London-1,4
2020-01-13,London-1,1
2020-01-14,London-1,3
2020-01-15,London-1,9
2020-01-16,London-1,1
2020-01-17,London-1,5
2020-01-20,London-1,3
2020-01-21,London-1,1
2020-01-22,London-1,4
2020-01-24,London-1,3
2020-01-27,London-1,3
2020-01-28,London-1,2
2020-01-29,London-1,3
2020-01-30,London-1,2
2020-01-31,London-1,4
2020-02-01,London-1,1
2020-02-02,London-1,6
2020-02-03,London-1,5
2020-02-04,London-1,2
2020-02-05,London-1,2
2020-02-06,London-1,6
2020-02-07,London-1,3
2020-02-10,London-1,2
2020-02-11,London-1,2
2020-02-12,London-1,5
2020-02-13,London-1,6
2020-02-14,London-1,1
2020-02-16,London-1,1
2020-02-17,London-1,4
2020-02-18,London-1,2
2020-02-19,London-1,7
2020-02-20,London-1,4
2020-02-21,London-1,4
2020-02-22,London-1,3
2020-02-24,London-1,3
2020-02-25,London-1,7
2020-02-26,London-1,6
2020-02-27,London-1,6
2020-02-28,London-1,6
2020-02-29,London-1,1
2020-03-02,London-1,3
2020-03-03,London-1,4
2020-03-04,London-1,2
2020-03-05,London-1,5
2020-03-06,London-1,5
2020-03-07,London-1,1
2020-03-08,London-1,1
2020-03-09,London-1,4
2020-03-10,London-1,1
2020-03-11,London-1,5
2020-03-12,London-1,4
2020-03-13,London-1,5
2020-03-14,London-1,1
2020-03-16,London-1,5
2020-03-17,London-1,8
2020-03-18,London-1,1
2020-03-19,London-1,4
2020-03-20,London-1,5
2020-03-21,London-1,1
2020-03-23,London-1,3
2020-03-24,London-1,3
2020-03-25,London-1,3
2020-03-26,London-1,5
2020-03-27,London-1,2
2020-03-28,London-1,2
2020-03-29,London-1,3
2020-03-30,London-1,4
2020-03-31,London-1,5
2020-04-01,London-1,4
2020-04-02,London-1,3
2020-04-03,London-1,2
2020-04-04,London-1,3
2020-04-05,London-1,2
2020-04-06,London-1,3
2020-04-07,London-1,5
2020-04-08,London-1,4
2020-04-09,London-1,12
2020-04-10,London-1,2
2020-04-11,London-1,2
2020-04-13,London-1,2
2020-04-14,London-1,4
2020-04-15,London-1,5
2020-04-16,London-1,3
2020-04-17,London-1,10
2020-04-18,London-1,4
2020-04-19,London-1,1
2020-04-20,London-1,3
2020-04-21,London-1,4
2020-04-22,London-1,2
2020-04-23,London-1,7
2020-04-24,London-1,5
2020-04-27,London-1,5
2020-04-28,London-1,2
2020-04-29,London-1,3
2020-04-30,London-1,2
2020-05-01,London-1,7
2020-05-04,London-1,5
2020-05-05,London-1,2
2020-05-06,London-1,2
2020-05-07,London-1,4
2020-05-08,London-1,2
2020-05-09,London-1,1
2020-05-11,London-1,2
2020-05-12,London-1,4
2020-05-13,London-1,2
2020-05-14,London-1,2
2020-05-15,London-1,5
2020-05-18,London-1,4
2020-05-19,London-1,3
2020-05-20,London-1,5
2020-05-21,London-1,6
2020-05-22,London-1,5
2020-05-25,London-1,1
2020-05-26,London-1,2
2020-05-27,London-1,4
2020-05-28,London-1,7
2020-05-29,London-1,4
2020-06-01,London-1,4
2020-06-02,London-1,1
2020-06-03,London-1,5
2020-06-04,London-1,3
2020-06-05,London-1,2
2020-06-08,London-1,6
2020-06-09,London-1,4
2020-06-10,London-1,4
2020-06-11,London-1,5
2020-06-12,London-1,1
2020-06-15,London-1,1
2020-06-16,London-1,4
2020-06-17,London-1,2
2020-06-18,London-1,3
2020-06-19,London-1,7
2020-06-20,London-1,1
2020-06-22,London-1,3
2020-06-23,London-1,1
2020-06-24,London-1,6
2020-06-25,London-1,5
2020-06-26,London-1,3
2020-06-27,London-1,2
2020-06-29,London-1,2
2020-06-30,London-1,4
2020-07-01,London-1,4
2020-07-02,London-1,5
2020-07-03,London-1,5
2020-07-04,London-1,1
2020-07-06,London-1,2
2020-07-07,London-1,3
2020-07-08,London-1,4
2020-07-09,London-1,2
2020-07-10,London-1,7
2020-07-11,London-1,1
2020-07-13,London-1,2
2020-07-14,London-1,6
2020-07-15,London-1,1
2020-07-16,London-1,4
2020-07-17,London-1,6
2020-07-18,London-1,4
2020-07-20,London-1,4
2020-07-21,London-1,2
2020-07-22,London-1,2
2020-07-23,London-1,1
2020-07-24,London-1,4
2020-07-27,London-1,1
2020-07-28,London-1,4
2020-07-29,London-1,3
2020-07-30,London-1,6
2020-07-31,London-1,4
2020-08-03,London-1,3
2020-08-04,London-1,5
2020-08-05,London-1,2
2020-08-06,London-1,4
2020-08-07,London-1,7
2020-08-10,London-1,5
2020-08-12,London-1,2
2020-08-13,London-1,2
2020-08-14,London-1,2
2020-08-15,London-1,2
2020-08-17,London-1,2
2020-08-18,London-1,1
2020-08-19,London-1,3
2020-08-20,London-1,4
2020-08-21,London-1,1
2020-08-22,London-1,3
2020-08-23,London-1,3
2020-08-24,London-1,1
2020-08-25,London-1,3
2020-08-26,London-1,6
2020-08-27,London-1,2
2020-08-28,London-1,3
2020-08-29,London-1,1
2020-08-31,London-1,3
2020-09-01,London-1,8
2020-09-02,London-1,3
2020-09-03,London-1,5
2020-09-04,London-1,5
2020-09-05,London-1,1
2020-09-06,London-1,2
2020-09-07,London-1,6
2020-09-08,London-1,2
2020-09-09,London-1,8
2020-09-10,London-1,3
2020-09-11,London-1,4
2020-09-14,London-1,2
2020-09-15,London-1,6
2020-09-16,London-1,3
2020-09-17,London-1,2
2020-09-18,London-1,7
2020-09-19,London-1,1
2020-09-21,London-1,1
2020-09-22,London-1,5
2020-09-23,London-1,4
2020-09-24,London-1,3
2020-09-25,London-1,4
2020-09-28,London-1,2
2020-09-29,London-1,1
2020-09-30,London-1,4
2020-10-01,London-1,3
2020-10-02,London-1,4
2020-10-05,London-1,1
2020-10-06,London-1,3
2020-10-07,London-1,7
2020-10-08,London-1,3
2020-10-09,London-1,2
2020-10-10,London-1,2
2020-10-12,London-1,4
2020-10-13,London-1,2
2020-10-14,London-1,1
2020-10-15,London-1,3
2020-10-16,London-1,2
2020-10-19,London-1,5
2020-10-20,London-1,5
2020-10-21,London-1,4
2020-10-22,London-1,6
2020-10-23,London-1,4
2020-10-26,London-1,4
2020-10-27,London-1,4
2020-10-28,London-1,10
2020-10-29,London-1,9
2020-10-30,London-1,5
2020-10-31,London-1,3
2020-11-01,London-1,1
2020-11-02,London-1,7
2020-11-03,London-1,4
2020-11-04,London-1,2
2020-11-05,London-1,9
2020-11-06,London-1,3
2020-11-08,London-1,1
2020-11-09,London-1,3
2020-11-10,London-1,8
2020-11-11,London-1,12
2020-11-12,London-1,3
2020-11-13,London-1,2
2020-11-14,London-1,1
2020-11-17,London-1,4
2020-11-18,London-1,2
2020-11-19,London-1,1
2020-11-20,London-1,2
2020-11-23,London-1,1
2020-11-24,London-1,5
2020-11-25,London-1,5
2020-11-26,London-1,4
2020-11-27,London-1,3
2020-11-29,London-1,1
2020-11-30,London-1,4
2020-12-01,London-1,3
2020-12-02,London-1,3
2020-12-03,London-1,8
2020-12-04,London-1,5
2020-12-05,London-1,2
2020-12-06,London-1,2
2020-12-07,London-1,7
2020-12-08,London-1,4
2020-12-09,London-1,5
2020-12-10,London-1,13
2020-12-11,London-1,8
2020-12-12,London-1,1
2020-12-14,London-1,4
2020-12-15,London-1,6
2020-12-16,London-1,3
2020-12-17,London-1,6
2020-12-18,London-1,5
2020-12-19,London-1,2
2020-12-20,London-1,3
2020-12-21,London-1,5
2020-12-22,London-1,9
2020-12-23,London-1,5
2020-12-24,London-1,2
2020-12-25,London-1,2
2020-12-28,London-1,1
2020-12-29,London-1,1
2020-12-30,London-1,1
2020-12-31,London-1,2
2021-01-01,London-1,1
2021-01-04,London-1,1
2021-01-05,London-1,2
2021-01-06,London-1,2
2021-01-07,London-1,5
2021-01-08,London-1,2
2021-01-10,London-1,2
2021-01-11,London-1,3
2021-01-12,London-1,1
2021-01-13,London-1,3
2021-01-14,London-1,2
2021-01-15,London-1,7
2021-01-17,London-1,2
2021-01-18,London-1,3
2021-01-19,London-1,1
2021-01-20,London-1,6
2021-01-21,London-1,1
2021-01-22,London-1,3
2021-01-24,London-1,1
2021-01-25,London-1,3
2021-01-26,London-1,5
2021-01-27,London-1,4
2021-01-28,London-1,5
2021-01-29,London-1,3
2021-01-30,London-1,1
2021-02-01,London-1,4
2021-02-02,London-1,1
2021-02-03,London-1,3
2021-02-04,London-1,2
2021-02-05,London-1,4
2021-02-07,London-1,1
2021-02-08,London-1,4
2021-02-09,London-1,5
2021-02-10,London-1,6
2021-02-11,London-1,6
2021-02-12,London-1,5
2021-02-13,London-1,1
2021-02-14,London-1,1
2021-02-15,London-1,3
2021-02-16,London-1,5
2021-02-18,London-1,2
2021-02-19,London-1,1
2021-02-21,London-1,1
2021-02-22,London-1,2
2021-02-22,London-2,3
2021-02-23,London-1,5
2021-02-23,London-2,9
2021-02-24,London-1,5
2021-02-24,London-2,11
2021-02-25,London-1,5
2021-02-25,London-2,14
2021-02-26,London-1,2
2021-02-26,London-2,8
2021-02-27,London-1,1
2021-02-27,London-2,2
2021-02-28,London-1,2
2021-02-28,London-2,2
2021-03-01,London-1,3
2021-03-01,London-2,5
2021-03-02,London-1,1
2021-03-02,London-2,10
2021-03-03,London-2,7
2021-03-04,London-1,2
2021-03-04,London-2,6
2021-03-05,London-2,4
2021-03-06,London-1,1
2021-03-06,London-2,2
2021-03-07,London-1,1
2021-03-07,London-2,4
2021-03-08,London-1,2
2021-03-08,London-2,13
2021-03-09,London-1,3
2021-03-09,London-2,12
2021-03-10,London-1,2
2021-03-10,London-2,2
2021-03-11,London-1,2
2021-03-11,London-2,9
2021-03-12,London-1,1
2021-03-12,London-2,7
2021-03-13,London-1,2
2021-03-13,London-2,2
2021-03-14,London-1,1
2021-03-14,London-2,2
2021-03-15,London-1,1
2021-03-15,London-2,2
2021-03-16,London-1,2
2021-03-16,London-2,4
2021-03-17,London-1,2
2021-03-17,London-2,6
2021-03-18,London-1,1
2021-03-18,London-2,10
2021-03-19,London-1,3
2021-03-19,London-2,8
2021-03-20,London-1,1
2021-03-20,London-2,5
2021-03-21,London-1,1
2021-03-21,London-2,3
2021-03-22,London-1,3
2021-03-22,London-2,8
2021-03-23,London-1,4
2021-03-23,London-2,9
2021-03-24,London-1,6
2021-03-24,London-2,5
2021-03-25,London-1,3
2021-03-25,London-2,7
2021-03-26,London-1,5
